8385,17649764.000000
5203,6786650.000000
9310,21796117.000000
5433,7540976.000000
4851,5852419.000000
5361,7104171.000000
9655,23166538.000000
1715,756156.000000
6757,11484411.000000
6472,10551040.000000
9741,23701865.000000
3703,3399218.000000
9152,20635352.000000
6884,11858895.000000
5632,7934102.000000
202,10483.000000
1251,383890.000000
8337,17463520.000000
2637,1716626.000000
2133,1117492.000000
2638,1706799.000000
1099,299547.000000
5737,8141521.000000
2146,1159639.000000
287,21923.000000
4765,5715913.000000
9630,23308414.000000
7057,12464043.000000
1751,757824.000000
3007,2222661.000000
4778,5720576.000000
8964,20063719.000000
4285,4631644.000000
9575,22786990.000000
8036,16107229.000000
5817,8424628.000000
6190,9528939.000000
9952,24829332.000000
6644,11049082.000000
4724,5567264.000000
9309,21605953.000000
5466,7421285.000000
9375,21962506.000000
3339,2774659.000000
5446,7433935.000000
1947,941088.000000
7822,15282050.000000
6828,11555996.000000
7820,15434961.000000
1384,469871.000000
9697,23389162.000000
9607,22771647.000000
2649,1773359.000000
9436,22393803.000000
3170,2517884.000000
6091,9271299.000000
5274,6894216.000000
7815,15270018.000000
9670,23349617.000000
9910,24646789.000000
7756,14919889.000000
1839,838921.000000
9306,21725617.000000
8459,17751308.000000
1015,256220.000000
5444,7440764.000000
9031,20429104.000000
9579,23062225.000000
3650,3314267.000000
4374,4826719.000000
6068,9217507.000000
3449,2911877.000000
7462,13967033.000000
5947,8688501.000000
3982,3938103.000000
2160,1188127.000000
4690,5556170.000000
9023,20167261.000000
4506,4934218.000000
8811,19273429.000000
3983,3910876.000000
6568,10698968.000000
8269,17100556.000000
2248,1265644.000000
2215,1227973.000000
9118,20895292.000000
4542,5184048.000000
3483,3025666.000000
1517,562645.000000
8534,18239444.000000
5836,8343148.000000
1782,800875.000000
2973,2200622.000000
617,98725.000000
8173,16685685.000000
5807,8458211.000000
3534,3141241.000000
1680,691565.000000
9045,20609364.000000
7784,15065807.000000
4452,4845379.000000
3488,3070556.000000
8939,19725381.000000
6463,10387773.000000
5811,8579716.000000
3210,2591519.000000
2667,1785763.000000
8808,19273481.000000
8,17.000000
3008,2299274.000000
4790,5860561.000000
9523,22571084.000000
8478,18285502.000000
477,59442.000000
4010,3917522.000000
497,62425.000000
612,95560.000000
1151,320963.000000
1175,339418.000000
9929,24620193.000000
6342,10031849.000000
8030,16232649.000000
542,72712.000000
1134,322289.000000
698,124560.000000
9039,20623167.000000
7933,15654229.000000
3085,2402632.000000
8001,16010624.000000
7510,13950273.000000
835,181320.000000
907,207129.000000
2461,1533676.000000
8360,17734539.000000
422,44692.000000
900,203964.000000
3065,2370186.000000
1497,575594.000000
6167,9560531.000000
3002,2223388.000000
2454,1480986.000000
5552,7808271.000000
7130,12437555.000000
7799,15178325.000000
4175,4324082.000000
9191,21121503.000000
2924,2133515.000000
5832,8536280.000000
3638,3360736.000000
7272,13111580.000000
3830,3624839.000000
5862,8600366.000000
196,8998.000000
8101,16395315.000000
523,67942.000000
461,51411.000000
9747,23985813.000000
2083,1080504.000000
4069,4141909.000000
4520,5122000.000000
8379,17549164.000000
7114,12635724.000000
1209,367015.000000
2331,1369324.000000
6720,11267551.000000
6098,9221341.000000
6624,10906265.000000
4638,5477966.000000
7973,15957044.000000
6742,11323988.000000
5631,8052906.000000
2617,1744297.000000
8295,17232226.000000
6978,12203163.000000
8465,18021754.000000
9060,20465298.000000
201,9182.000000
9911,24242771.000000
5742,8173075.000000
583,84373.000000
7214,12978613.000000
3987,3937515.000000
1130,326298.000000
3357,2801076.000000
6489,10531479.000000
8339,17147702.000000
3791,3612458.000000
2852,2037629.000000
2455,1503664.000000
7993,16039116.000000
7461,13769163.000000
7477,14040045.000000
8537,18427259.000000
6051,9077622.000000
8078,16220082.000000
3673,3398148.000000
5625,8051592.000000
9120,20781861.000000
8214,16715606.000000
7853,15291405.000000
2241,1245738.000000
3689,3396871.000000
527,70449.000000
6763,11420934.000000
9573,22861469.000000
7827,15460583.000000
175,7537.000000
5946,8672895.000000
9055,20508225.000000
9135,20731991.000000
384,37601.000000
85,1994.000000
1640,657285.000000
2831,1982586.000000
9183,21061303.000000
2915,2109408.000000
2601,1697803.000000
3965,3944461.000000
7001,12235674.000000
9337,21837658.000000
3494,3019662.000000
2880,2050162.000000
7895,15786716.000000
4158,4279907.000000
4833,5781561.000000
6933,11964991.000000
5226,6811768.000000
1687,719947.000000
7810,15455823.000000
5642,8100250.000000
2721,1825912.000000
7824,15298940.000000
8043,16087825.000000
4188,4327138.000000
6154,9458932.000000
6116,9231164.000000
5112,6426522.000000
8996,20093213.000000
6745,11408330.000000
8409,17841411.000000
5871,8706237.000000
2094,1094582.000000
9576,23110074.000000
4348,4767974.000000
817,164019.000000
7227,13038244.000000
2753,1891121.000000
2858,2060044.000000
7063,12436979.000000
2521,1564285.000000
6455,10423249.000000
5914,8815645.000000
773,150480.000000
8354,17510785.000000
4272,4523002.000000
3245,2595338.000000
314,24063.000000
998,254303.000000
3866,3673941.000000
4866,5913676.000000
595,85332.000000
9271,21571407.000000
7816,15295786.000000
5052,6364509.000000
464,51223.000000
9667,23346216.000000
449,50838.000000
6296,9756278.000000
7852,15329128.000000
228,12448.000000
9876,24482286.000000
9524,22717933.000000
6992,12191021.000000
581,86041.000000
7720,14827363.000000
8474,17884192.000000
6989,12459964.000000
4287,4657362.000000
5012,6299478.000000
5865,8571710.000000
4571,5229418.000000
4253,4459217.000000
842,176933.000000
4238,4482393.000000
6153,9464092.000000
7318,13536624.000000
4997,6307343.000000
701,124714.000000
8845,19207040.000000
8368,17458840.000000
9696,23594717.000000
2404,1453161.000000
4964,6160211.000000
5571,7714456.000000
744,142315.000000
7429,13662746.000000
9071,20509547.000000
1539,595947.000000
851,184891.000000
3076,2393441.000000
5702,8092514.000000
8143,16461483.000000
771,140608.000000
9186,21174841.000000
2164,1181658.000000
7073,12454144.000000
4530,5107388.000000
7364,13693804.000000
8801,19359781.000000
8812,19654635.000000
2993,2233557.000000
2266,1275741.000000
1517,580902.000000
3060,2353669.000000
7732,15046881.000000
1531,578938.000000
9640,23166842.000000
4152,4263111.000000
749,141068.000000
105,2546.000000
3070,2373332.000000
9415,22002178.000000
1109,307287.000000
1474,547144.000000
767,149022.000000
1149,337727.000000
9987,24879538.000000
2237,1248035.000000
987,246719.000000
2821,1979840.000000
5233,6853945.000000
436,48233.000000
7293,13326459.000000
557,78091.000000
1886,881823.000000
2503,1555141.000000
4457,4994253.000000
9628,23281766.000000
3416,2901741.000000
690,112769.000000
1859,860714.000000
6683,11264544.000000
6629,10843733.000000
7876,15668007.000000
212,11612.000000
4820,5782997.000000
8324,17143250.000000
2064,1047774.000000
1152,334793.000000
5262,6815247.000000
7334,13567269.000000
9659,23449027.000000
732,130219.000000
5675,8051035.000000
4440,4958498.000000
9971,24687751.000000
7538,14170004.000000
705,128655.000000
7117,12681606.000000
1763,774578.000000
6531,10567124.000000
5824,8534998.000000
3066,2379889.000000
1348,443517.000000
6170,9412314.000000
4058,4116470.000000
2121,1140115.000000
3984,4009465.000000
536,69738.000000
4617,5329019.000000
7302,13353467.000000
6500,10476424.000000
3352,2821371.000000
3804,3650733.000000
6859,11725902.000000
9333,21881804.000000
4500,5033312.000000
3628,3288370.000000
7115,12664709.000000
6812,11644293.000000
5600,7872111.000000
6852,11737149.000000
2093,1093976.000000
7597,14489114.000000
1911,910487.000000
2349,1403283.000000
1577,620251.000000
454,50997.000000
9360,22022973.000000
8326,17084556.000000
2321,1332670.000000
6981,12204320.000000
7398,13680126.000000
7396,13585853.000000
4991,6334066.000000
6475,10557290.000000
2775,1929220.000000
367,34420.000000
6841,11656273.000000
1944,936712.000000
1597,642290.000000
9540,22950598.000000
724,129954.000000
6854,11655787.000000
4205,4448683.000000
2870,2025177.000000
9481,22590767.000000
9241,21500613.000000
2270,1284261.000000
6975,12222578.000000
7451,14190989.000000
6661,11089063.000000
1001,251463.000000
3181,2496953.000000
429,46167.000000
9857,24189730.000000
1676,703970.000000
3572,3163005.000000
395,39279.000000
6665,11104754.000000
9009,20134741.000000
5610,7883764.000000
4111,4266840.000000
415,39562.000000
3755,3514527.000000
2844,2064738.000000
1881,886531.000000
9572,23138517.000000
7339,13467832.000000
4851,5916283.000000
899,201400.000000
6043,9135062.000000
1451,514265.000000
2152,1151008.000000
8430,17627558.000000
3732,3566045.000000
3343,2824551.000000
780,147773.000000
8398,17610224.000000
3327,2796420.000000
3457,3005220.000000
3335,2736508.000000
914,217368.000000
9003,20195942.000000
2115,1134775.000000
8906,19821977.000000
9238,21329931.000000
9043,20481411.000000
9561,22556067.000000
7236,13081515.000000
8628,18769815.000000
438,49395.000000
5675,8123990.000000
2558,1605068.000000
9779,24067438.000000
1554,592290.000000
9792,24155720.000000
2429,1482773.000000
2688,1832321.000000
411,42450.000000
7668,14559477.000000
4273,4542167.000000
4197,4485916.000000
1850,845734.000000
3392,2902320.000000
8343,17564290.000000
1967,987617.000000
8778,19175556.000000
7253,13184131.000000
7295,13240329.000000
4056,4066041.000000
237,14893.000000
2666,1754829.000000
5736,8364287.000000
6996,12174500.000000
5813,8543639.000000
2347,1371305.000000
6470,10275728.000000
9080,20232193.000000
426,48064.000000
3855,3673544.000000
466,54613.000000
3855,3717623.000000
4042,4048248.000000
4509,5056785.000000
8885,19687612.000000
6833,11788949.000000
7980,15806227.000000
3478,3032894.000000
8483,17904696.000000
4009,3995521.000000
4537,5201933.000000
5850,8606321.000000
9845,24512968.000000
376,35533.000000
739,141556.000000
1086,295515.000000
919,211939.000000
8315,17206450.000000
8181,16546545.000000
7600,14428783.000000
8534,18394083.000000
7291,13322104.000000
7845,15350765.000000
7409,13743391.000000
1247,380629.000000
8789,19410679.000000
1262,396254.000000
3719,3396891.000000
353,30893.000000
7710,14863744.000000
8442,17620265.000000
1541,600740.000000
6126,9408244.000000
8412,17430530.000000
7062,12538371.000000
7287,13303591.000000
480,57228.000000
341,28115.000000
3611,3179488.000000
5144,6622044.000000
1238,389378.000000
4261,4577054.000000
3940,3866290.000000
5290,7112774.000000
4791,5705061.000000
4628,5377904.000000
8078,16345494.000000
5993,9018440.000000
7927,15955690.000000
2017,1024123.000000
8177,16862312.000000
3201,2552345.000000
2463,1507915.000000
5060,6413883.000000
4404,4830273.000000
3843,3720618.000000
1360,463372.000000
849,179600.000000
7337,13473884.000000
2783,1969778.000000
3599,3272139.000000
1823,812408.000000
6412,10329167.000000
9492,22561931.000000
2876,2080244.000000
1626,658949.000000
9571,23059985.000000
287,20934.000000
3465,3019122.000000
286,19430.000000
9050,20449622.000000
190,8973.000000
1465,534003.000000
8269,17169267.000000
1948,944640.000000
993,250457.000000
1861,877917.000000
6259,9624617.000000
7811,15234844.000000
196,8945.000000
2277,1292042.000000
5126,6641778.000000
7719,14744264.000000
1591,633562.000000
1452,539161.000000
8181,16777310.000000
3606,3159763.000000
1287,414249.000000
6196,9696903.000000
6036,8991183.000000
4589,5217438.000000
5146,6695843.000000
9069,20647112.000000
8071,16181301.000000
6419,10355136.000000
3775,3639791.000000
3896,3794548.000000
2781,1925689.000000
9486,22259238.000000
3992,3931933.000000
2137,1183376.000000
6180,9550838.000000
7836,15287699.000000
4550,5210830.000000
6115,9309534.000000
5203,6838932.000000
8692,18687030.000000
8529,18573551.000000
4497,5180847.000000
5608,7828597.000000
1678,688302.000000
1344,440057.000000
6737,11405296.000000
2167,1159023.000000
6339,9956690.000000
3321,2701328.000000
2037,1049347.000000
9660,23144472.000000
7971,15777543.000000
8320,17062844.000000
8933,19784553.000000
3902,3785427.000000
7749,15035818.000000
8347,17399041.000000
1855,864498.000000
1783,793554.000000
4406,4815998.000000
2056,1066609.000000
3059,2316826.000000
3054,2360301.000000
8175,16776752.000000
6193,9608015.000000
2168,1188306.000000
5049,6311219.000000
8531,18214072.000000
5993,9035426.000000
6632,10927208.000000
5031,6343025.000000
8744,18997448.000000
8361,17172954.000000
4524,5136379.000000
5158,6714260.000000
7781,15121305.000000
3897,3794754.000000
9903,24553849.000000
7768,14908119.000000
6481,10489858.000000
8839,19544581.000000
5113,6572065.000000
6228,9697811.000000
2215,1212070.000000
6054,9191761.000000
1812,809765.000000
1114,293002.000000
1701,743529.000000
8496,18057897.000000
1953,943541.000000
4417,4822229.000000
1334,453754.000000
8197,16850091.000000
703,121362.000000
5277,7018564.000000
7051,12445109.000000
354,32414.000000
6713,11454086.000000
9610,23023542.000000
7027,12236454.000000
8876,19965382.000000
8107,16371904.000000
2115,1087732.000000
5736,8227038.000000
4217,4446612.000000
1462,526426.000000
9179,20954950.000000
7244,13058868.000000
6328,10089270.000000
8143,16570209.000000
5412,7326080.000000
2221,1222035.000000
1727,743624.000000
5734,8181858.000000
4390,4746142.000000
4211,4464016.000000
1279,432089.000000
5037,6346866.000000
8790,19337240.000000
5241,6801804.000000
5292,7163477.000000
1239,376488.000000
5339,7172886.000000
6727,11155167.000000
4258,4478218.000000
6777,11548258.000000
6812,11568223.000000
85,1750.000000
4602,5301218.000000
2124,1123869.000000
311,23648.000000
5751,8255484.000000
4546,5142447.000000
7729,15012624.000000
931,215710.000000
9822,24220929.000000
9879,24514946.000000
2808,2017058.000000
9182,20952096.000000
9320,21537550.000000
6747,11396162.000000
1574,628987.000000
6109,9357141.000000
172,8114.000000
8040,16215844.000000
1612,654708.000000
9548,22684361.000000
1664,683007.000000
3226,2546358.000000
709,131071.000000
1233,385669.000000
4923,6091828.000000
2622,1691366.000000
3499,2964692.000000
1501,551984.000000
3235,2631412.000000
9010,20455675.000000
7446,13834963.000000
3618,3280985.000000
7106,12541259.000000
8375,17737818.000000
5191,6669092.000000
8440,17893625.000000
7344,13394383.000000
6612,10849989.000000
6113,9311509.000000
7085,12436385.000000
657,111263.000000
1000,243841.000000
3280,2697573.000000
5436,7352474.000000
1647,695599.000000
2776,1937172.000000
6477,10539463.000000
3693,3389140.000000
1136,330423.000000
1273,404988.000000
10,19.000000
7306,13418017.000000
5245,6930290.000000
6651,11111701.000000
593,87992.000000
2206,1211777.000000
5522,7589480.000000
4280,4488574.000000
5544,7674373.000000
3983,4046767.000000
4712,5579209.000000
6115,9310058.000000
9553,22938921.000000
1969,966575.000000
7536,14406324.000000
3923,3856602.000000
8396,17361026.000000
9047,20427657.000000
2602,1675319.000000
3937,3858603.000000
1080,290940.000000
9934,24714357.000000
6374,10180812.000000
5202,6807415.000000
3865,3763291.000000
1961,998940.000000
6379,10205820.000000
8940,19817720.000000
2590,1667584.000000
5960,8941414.000000
2277,1310840.000000
2359,1384867.000000
6974,12133752.000000
7223,13150856.000000
558,77465.000000
43,418.000000
5174,6590091.000000
5598,7788346.000000
8354,17799250.000000
9213,21439055.000000
9874,24476204.000000
9960,24807483.000000
1038,265836.000000
5294,6960194.000000
8846,19289722.000000
1093,308338.000000
1376,465858.000000
1841,839260.000000
3015,2275036.000000
8652,18543138.000000
5673,8079706.000000
1992,1002077.000000
6888,11696942.000000
7101,12393825.000000
8299,17293019.000000
9179,21329430.000000
4061,4114942.000000
7945,15733035.000000
9296,21483135.000000
7474,13955938.000000
2224,1250111.000000
8416,17669766.000000
3617,3286091.000000
9022,20317277.000000
6119,9371688.000000
1812,820013.000000
3137,2465550.000000
6351,9942844.000000
8685,18923808.000000
9924,24525274.000000
7913,15813824.000000
4686,5439995.000000
3279,2679916.000000
717,124492.000000
9695,23818244.000000
5725,8071399.000000
4403,4856525.000000
9659,23462219.000000
5905,8713311.000000
5661,8057822.000000
2460,1507912.000000
1985,975903.000000
3687,3398531.000000
5330,7114162.000000
1811,819241.000000
6722,11277400.000000
208,10530.000000
2227,1239329.000000
1279,416497.000000
6839,11764315.000000
1451,530968.000000
5526,7634180.000000
3482,3099352.000000
1422,514428.000000
7688,14861048.000000
